roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE LL_E a2revise a2revisecilwr a2reviseciupr e2revise pArevise rMZ rDZsibPairs
AI.lh.17Networks_LH_DorsAttnA_SPL_7.mgh.label_matrix204.csv 0.078 1.4173317046763e-11 0.189496372741167 0 0.922 0.278491209764973 1 2938.8 2939.9 2938.8 2940.9 0.078 0 0.189 0.922 0.145534119927097 0.167007273279177 0.0905497171264178
AI.lh.17Networks_LH_DorsAttnA_SPL_8.mgh.label_matrix205.csv 0 3.19867211233153e-35 0.106320591222289 0 1 1 0.999993454301341 2940.9 2940.9 2940.9 2940.9 0 0 0.106 1 1 0.00446169877679081 -0.0570598345688054
AI.lh.17Networks_LH_DorsAttnA_SPL_9.mgh.label_matrix206.csv 0.115 0.0125369726078001 0.225866379323852 0 0.885 0.318305047377529 1 2936.2 2937.2 2936.2 2940.9 0.115 0.01255 0.226 0.885 0.0303869834711564 0.160155964056062 -0.0407935800600507
AI.lh.17Networks_LH_DorsAttnA_TempOcc_1.mgh.label_matrix207.csv 0.011 0 0.181942153028008 0.04 0.949 0.952569365211678 0.713120746335448 2938.7 2938.7 2938.9 2940.9 0.075 0 0.183 0.925 0.157609588156221 0.0572842586798394 0.110219598498095
AI.lh.17Networks_LH_DorsAttnA_TempOcc_10.mgh.label_matrix208.csv 0.091 3.89580542046758e-36 0.205282873678172 0 0.909 1 0.999990300109518 2938.2 2938.1 2938.2 2940.9 0.091 0 0.205 0.909 0.102701469609819 0.0702378377409563 0.13456288759679
AI.lh.17Networks_LH_DorsAttnA_TempOcc_2.mgh.label_matrix209.csv 0 0 0.19952077542217 0.075 0.925 1 0.327446775098238 2935.5 2935.5 2936.4 2940.9 0.109 0.00741 0.214 0.891 0.0353174547075048 0.0574935119875409 0.0461418813359251
AI.lh.17Networks_LH_DorsAttnA_TempOcc_3.mgh.label_matrix210.csv 0.026 0 0.13827272246654 0 0.974 0.676097421345083 1 2940.7 2940.8 2940.7 2940.9 0.026 0 0.138 0.974 0.6423703232586 0.0752610801980305 -0.0545505321316783
AI.lh.17Networks_LH_DorsAttnA_TempOcc_4.mgh.label_matrix211.csv 0.221 0.105459996338315 0.337020013169711 0 0.779 0.0616856410674329 0.999995498324662 2926 2929.5 2926 2940.9 0.221 0.10546 0.337 0.779 0.000115747392400502 0.250502459108792 0.0616408185740858
AI.lh.17Networks_LH_DorsAttnA_TempOcc_5.mgh.label_matrix212.csv 0 0 0.254953932161499 0.134 0.866 1 0.103680501833846 2926.2 2926.2 2928.8 2940.9 0.193 0.08249 0.304 0.807 0.000516889221538341 0.0915946846749502 0.170748319438016
AI.lh.17Networks_LH_DorsAttnA_TempOcc_6.mgh.label_matrix213.csv 0.111 4.95107724616575e-27 0.221124595039278 0 0.889 0.260884454419502 0.999998796876658 2936.7 2937.9 2936.7 2940.9 0.111 0.00433 0.221 0.889 0.039843081900356 0.161124356731242 0.067519902914887
AI.lh.17Networks_LH_DorsAttnA_TempOcc_7.mgh.label_matrix214.csv 0.075 7.7341212005725e-44 0.185107138033866 0 0.925 0.473300885039595 1 2938.9 2939.4 2938.9 2940.9 0.075 0 0.185 0.925 0.158486079638544 0.111892540468722 0.0607469313019138
AI.lh.17Networks_LH_DorsAttnA_TempOcc_8.mgh.label_matrix215.csv 0.044 8.62118705346741e-36 0.155906728210415 0 0.956 0.485077211994122 1 2940.2 2940.7 2940.2 2940.9 0.044 0 0.156 0.956 0.420059273321213 0.122716651328348 0.0122576054212993
AI.lh.17Networks_LH_DorsAttnA_TempOcc_9.mgh.label_matrix216.csv 0.076 8.81667378030254e-43 0.187792178148567 0 0.924 0.32805522261643 0.999998060021904 2938.9 2939.9 2938.9 2940.9 0.076 0 0.188 0.924 0.163916176517488 0.154520106869942 0.0558262973679852
AI.lh.17Networks_LH_DorsAttnB_FEF_1.mgh.label_matrix217.csv 0.034 6.01409399885484e-41 0.141912315772591 0 0.966 0.701233877856746 0.99999349867947 2940.5 2940.6 2940.5 2940.9 0.034 0 0.142 0.966 0.525226153416357 0.0517419700838574 0.0519842800073738
AI.lh.17Networks_LH_DorsAttnB_FEF_2.mgh.label_matrix218.csv 0.019 7.02502202882512e-39 0.15573579262735 0.021 0.961 0.913241755882226 0.846736383057506 2939.9 2939.9 2940 2940.9 0.05 0 0.156 0.95 0.337263388541144 0.042984886710644 0.0760132337986903
AI.lh.17Networks_LH_DorsAttnB_FEF_3.mgh.label_matrix219.csv 0.04 0 0.147977065569347 0 0.96 0.568925180967371 0.999995434467921 2940.3 2940.6 2940.3 2940.9 0.04 0 0.148 0.96 0.438192374328725 0.0869233777222215 -0.0329798461710626
AI.lh.17Networks_LH_DorsAttnB_FEF_4.mgh.label_matrix220.csv 0 3.24413110688883e-41 0.0733091090523044 0 1 1 0.999983813630881 2940.9 2940.9 2940.9 2940.9 0 0 0.073 1 1 0.0945467906309582 -0.0178427606155129
AI.lh.17Networks_LH_DorsAttnB_FEF_5.mgh.label_matrix221.csv 0.082 2.70179666627081e-39 0.18850078004254 0 0.918 0.341232369842988 1 2938.5 2939.4 2938.5 2940.9 0.082 0 0.189 0.918 0.119691709538649 0.13461557037094 0.0100960545370713
AI.lh.17Networks_LH_DorsAttnB_FEF_6.mgh.label_matrix222.csv 0.001 1.51153585397855e-39 0.110979695513609 0 0.999 0.985884583877626 0.999991077398495 2940.9 2940.9 2940.9 2940.9 0.001 0 0.111 0.999 0.985884586697104 0.0484272683883962 -0.00839649923216086
AI.lh.17Networks_LH_DorsAttnB_FEF_7.mgh.label_matrix223.csv 0 6.69913666150878e-38 0.0578715738176765 0 1 0.999998923893769 0.99999509810283 2940.9 2940.9 2940.9 2940.9 0 0 0.058 1 1 -0.0247897456743697 -0.0164710520946328
AI.lh.17Networks_LH_DorsAttnB_PostC_1.mgh.label_matrix224.csv 0 1.28524126330931e-28 0.179680076753147 0.081 0.919 1 0.164904997236943 2934.6 2934.6 2936.5 2940.9 0.107 0.00599 0.211 0.893 0.0371510458098669 0.0153452863714687 0.0768093613710335
AI.lh.17Networks_LH_DorsAttnB_PostC_10.mgh.label_matrix225.csv 0.045 0 0.152102756160979 0 0.955 0.450896669761184 1 2940.1 2940.7 2940.1 2940.9 0.045 0 0.152 0.955 0.386699032151238 0.133808501294635 -0.037686966133166
AI.lh.17Networks_LH_DorsAttnB_PostC_11.mgh.label_matrix226.csv 0 0 0.0852328412396785 0 1 0.999998923893769 0.999997309734423 2940.9 2940.9 2940.9 2940.9 0 0 0.085 1 1 0.0427193161236912 -0.0460912717480891
AI.lh.17Networks_LH_DorsAttnB_PostC_12.mgh.label_matrix227.csv 0 0 0.0811472149056702 0 1 1 0.9999958671356 2940.9 2940.9 2940.9 2940.9 0 0 0.081 1 1 -0.0669997094154481 0.0532411564119905
AI.lh.17Networks_LH_DorsAttnB_PostC_13.mgh.label_matrix228.csv 0 2.03471346954506e-37 0.096457215781277 0 1 1 0.999998682044413 2940.9 2940.9 2940.9 2940.9 0 0 0.096 1 1 -0.00865999566813224 -0.0271485198405479
AI.lh.17Networks_LH_DorsAttnB_PostC_14.mgh.label_matrix229.csv 0 7.15042811570691e-28 0.0697769601141279 0 1 1 0.999991699320818 2940.9 2940.9 2940.9 2940.9 0 0 0.07 1 1 -0.124222679478783 -0.0264081552243859
AI.lh.17Networks_LH_DorsAttnB_PostC_15.mgh.label_matrix230.csv 0.029 0 0.141943680413038 0 0.971 0.658071112698257 0.999970970052328 2940.6 2940.8 2940.6 2940.9 0.029 0 0.142 0.971 0.596549744732907 0.0793406459583061 0.0732761781958799
AI.lh.17Networks_LH_DorsAttnB_PostC_16.mgh.label_matrix231.csv 0 4.26067559357668e-42 0.106434996832431 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.106 1 1 0.0240162773490961 0.0143823106592242
AI.lh.17Networks_LH_DorsAttnB_PostC_17.mgh.label_matrix232.csv 0 0 0.086982232147231 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.087 1 1 -0.0514703610513462 -0.0455382611575643
AI.lh.17Networks_LH_DorsAttnB_PostC_18.mgh.label_matrix233.csv 0 1.03787724518391e-30 0.154521872239136 0.031 0.969 1 0.761309875869886 2940 2940 2940.1 2940.9 0.048 0 0.156 0.952 0.368116992656712 0.038821043576289 0.0166840479105224
AI.lh.17Networks_LH_DorsAttnB_PostC_2.mgh.label_matrix234.csv 0 5.73562094519589e-38 0.169796625524977 0.058 0.942 1 0.348177453766786 2937.7 2937.7 2938.6 2940.9 0.078 0 0.182 0.922 0.132653702818692 0.0256355259861823 0.0355417002449819
AI.lh.17Networks_LH_DorsAttnB_PostC_3.mgh.label_matrix235.csv 0.04 0 0.193982696649693 0.031 0.929 0.819449272283014 0.7741856306858 2938 2938 2938 2940.9 0.088 0 0.195 0.912 0.0921839439457897 0.0767481323288525 0.00542945357436683
AI.lh.17Networks_LH_DorsAttnB_PostC_4.mgh.label_matrix236.csv 0.079 7.41082739151171e-38 0.188509299872471 0 0.921 0.341424507993561 0.999998682044413 2938.6 2939.6 2938.6 2940.9 0.079 0 0.189 0.921 0.135461904798379 0.157657049427428 -0.0330051108030947
AI.lh.17Networks_LH_DorsAttnB_PostC_5.mgh.label_matrix237.csv 0 4.80824487543885e-33 0.0747239917919229 0 1 0.999992544517336 0.999997781550173 2940.9 2940.9 2940.9 2940.9 0 0 0.074 1 1 -0.0490261126662046 -0.0677263331856619
AI.lh.17Networks_LH_DorsAttnB_PostC_6.mgh.label_matrix238.csv 0.018 0 0.126498945511391 0 0.982 0.725951984566627 0.999979022827752 2940.8 2940.9 2940.8 2940.9 0.018 0 0.126 0.982 0.725951985526472 0.142193135112849 -0.0321015502944315
AI.lh.17Networks_LH_DorsAttnB_PostC_7.mgh.label_matrix239.csv 0.019 0 0.130425234660258 0 0.981 0.72878019887732 0.999979781799517 2940.8 2940.9 2940.8 2940.9 0.019 0 0.13 0.981 0.72878020005431 0.12123797855374 -0.0104588896587402
AI.lh.17Networks_LH_DorsAttnB_PostC_8.mgh.label_matrix240.csv 0 0 0.0558619763840802 0 1 0.999999461946885 0.999998682044413 2940.9 2940.9 2940.9 2940.9 0 0 0.056 1 1 -0.0718648302364752 -0.0807196467945709
AI.lh.17Networks_LH_DorsAttnB_PostC_9.mgh.label_matrix241.csv 0 1.1813309618706e-31 0.0533793961653771 0 1 0.999995157521961 0.999999068064667 2940.9 2940.9 2940.9 2940.9 0 0 0.053 1 1 -0.0517048534509889 -0.00817939254104494
AI.lh.17Networks_LH_DorsAttnB_PrCv_1.mgh.label_matrix242.csv 0 4.68323500679021e-26 0.185501039543435 0.053 0.947 1 0.594225412060214 2938.2 2938.2 2938.5 2940.9 0.082 0 0.19 0.918 0.124431754600899 0.0503827645973998 0.074713361234996
AI.lh.17Networks_LH_DorsAttnB_PrCv_2.mgh.label_matrix243.csv 0.118 0.0181922207442757 0.228997025526907 0 0.882 0.353677308337529 1 2936.1 2937 2936.1 2940.9 0.118 0.01819 0.229 0.882 0.0293469521294607 0.135403978645894 0.0153916818367615
AI.lh.17Networks_LH_DorsAttnB_TempOcc_1.mgh.label_matrix244.csv 0.143 0.0229516929020854 0.266008804779953 0 0.857 0.104132476163047 1 2935.3 2938 2935.3 2940.9 0.143 0.02296 0.266 0.857 0.0183590930110427 0.225769100036895 0.136346382125815
AI.lh.17Networks_LH_DorsAttnB_TempOcc_2.mgh.label_matrix245.csv 0.049 5.53511087911148e-30 0.169593220262826 0 0.951 0.422635155760696 1 2940.2 2940.8 2940.2 2940.9 0.049 0 0.17 0.951 0.401118586872285 0.16301764798793 0.0612721586488608
AI.lh.17Networks_LH_LimbicA_TempPole_1.mgh.label_matrix246.csv 0.099 1.86367429471082e-26 0.212186868269794 0 0.901 0.182388810926243 0.999990330001393 2937.6 2939.4 2937.6 2940.9 0.099 0 0.212 0.901 0.0695657587320353 0.192377541379163 0.0162307095318781
AI.lh.17Networks_LH_LimbicA_TempPole_10.mgh.label_matrix247.csv 0 0 0.227314974550473 0.119 0.881 1 0.112519681967607 2928.3 2928.3 2930.8 2940.9 0.166 0.06229 0.27 0.834 0.00148284097741147 0.0798583352792365 0.209925067524064
AI.lh.17Networks_LH_LimbicA_TempPole_11.mgh.label_matrix248.csv 0 3.75909393999283e-31 0.171908040808114 0.045 0.955 1 0.62397147530249 2939 2939 2939.2 2940.9 0.068 0 0.175 0.932 0.195182201986029 0.0436004474826901 0.0692096045902202
AI.lh.17Networks_LH_LimbicA_TempPole_12.mgh.label_matrix249.csv 0.104 4.8448063490384e-38 0.337619370955214 0.086 0.81 0.587967451039899 0.455810202764393 2920.8 2921.1 2921.3 2940.9 0.237 0.12923 0.345 0.763 9.78573301914085e-06 0.19720496193442 0.104136796838836
AI.lh.17Networks_LH_LimbicA_TempPole_13.mgh.label_matrix250.csv 0 5.60328349303584e-28 0.145386615520408 0.067 0.933 1 0.149833285621845 2936.7 2936.7 2938.8 2940.9 0.075 0 0.179 0.925 0.146085545552523 -0.0421460103921144 0.0760955690412184
AI.lh.17Networks_LH_LimbicA_TempPole_14.mgh.label_matrix251.csv 0.125 0.0109262233319111 0.236555852792762 0 0.875 0.266153849109191 1 2935.6 2936.9 2935.6 2940.9 0.125 0.01706 0.237 0.875 0.0222094720954589 0.162841826929393 0.0668110696220431
AI.lh.17Networks_LH_LimbicA_TempPole_2.mgh.label_matrix252.csv 0.05 1.33570280519817e-37 0.160908576959253 0 0.95 0.431712988427822 0.999984405739191 2940 2940.6 2940 2940.9 0.05 0 0.161 0.95 0.351596671491809 0.130640864251511 0.0218638749175429
AI.lh.17Networks_LH_LimbicA_TempPole_3.mgh.label_matrix253.csv 0.165 1.57098459604054e-30 0.281746854606652 0 0.835 0.0504457330389201 1 2932.1 2936 2932.1 2940.9 0.165 0.05338 0.282 0.835 0.00310155028601593 0.275647790175686 0.0891921674816745
AI.lh.17Networks_LH_LimbicA_TempPole_4.mgh.label_matrix254.csv 0.086 2.71552807050196e-43 0.259838986425818 0.049 0.866 0.59467233862366 0.637230522610323 2932 2932.3 2932.2 2940.9 0.156 0.05103 0.263 0.844 0.00324004156906412 0.147641895920983 0.145592185501609
AI.lh.17Networks_LH_LimbicA_TempPole_5.mgh.label_matrix255.csv 0.015 1.26887590035659e-40 0.118317737993742 0 0.985 0.790902440322316 0.999995010300677 2940.8 2940.9 2940.8 2940.9 0.015 0 0.118 0.985 0.774399884491879 0.0509522171563487 -0.0131686380146616
AI.lh.17Networks_LH_LimbicA_TempPole_6.mgh.label_matrix256.csv 0 5.45972698125179e-37 0.156027375982936 0.049 0.951 1 0.353906726216171 2938.6 2938.6 2939.4 2940.9 0.062 0 0.169 0.938 0.23219476871213 -0.0181521524959813 -0.027196592866833
AI.lh.17Networks_LH_LimbicA_TempPole_7.mgh.label_matrix257.csv 0.204 1.47910400477839e-33 0.32805417484812 0.011 0.785 0.2035689521582 0.913976229500312 2924.7 2926.4 2924.7 2940.9 0.22 0.11115 0.328 0.78 5.91013583770519e-05 0.224785976426552 0.165493030114972
AI.lh.17Networks_LH_LimbicA_TempPole_8.mgh.label_matrix258.csv 0 0 0.154742995142228 0.076 0.924 1 0.12032844402794 2935.7 2935.7 2938.1 2940.9 0.089 0 0.197 0.911 0.0956615971819574 -0.0534713726638083 0.0775459447857138
AI.lh.17Networks_LH_LimbicA_TempPole_9.mgh.label_matrix259.csv 0 0 0.108210653225777 0.002 0.998 0.999996771681308 0.958458836584991 2940.9 2940.9 2940.9 2940.9 0 0 0.108 1 1 -0.00812014809717915 0.0262805949730261
AI.lh.17Networks_LH_LimbicB_OFC_1.mgh.label_matrix260.csv 0 3.17079721350938e-30 0.117570532131926 0.018 0.982 0.999993279718743 0.656722867924197 2940.6 2940.6 2940.8 2940.9 0.017 0 0.12 0.983 0.731064243407751 -0.0263392975071629 -0.0253293796584203
AI.lh.17Networks_LH_LimbicB_OFC_10.mgh.label_matrix261.csv 0 0 0.111449701559194 0.025 0.975 0.999996195389935 0.474733027446453 2940.3 2940.3 2940.8 2940.9 0.01 0 0.119 0.99 0.845683205077442 -0.102360437871334 0.0484444648967458
AI.lh.17Networks_LH_LimbicB_OFC_11.mgh.label_matrix262.csv 0.059 5.27792056889354e-31 0.16807465866108 0 0.941 0.521006260033176 1 2939.6 2940 2939.6 2940.9 0.059 0 0.168 0.941 0.260547287642691 0.0880719646898705 0.0741333647029396
AI.lh.17Networks_LH_LimbicB_OFC_12.mgh.label_matrix263.csv 0.081 9.88649730126637e-43 0.230543638223304 0.028 0.891 0.641462261610226 0.794204352870378 2935.2 2935.4 2935.3 2940.9 0.124 0.0202 0.232 0.876 0.0179378881010342 0.108664457636178 0.0425145395118305
AI.lh.17Networks_LH_LimbicB_OFC_13.mgh.label_matrix264.csv 0 2.04426726674401e-32 0.0992684511520657 0.002 0.998 0.999984303966014 0.946451755082319 2940.9 2940.9 2940.9 2940.9 0 0 0.099 1 1 -0.0580598395389807 0.00634975380939318
AI.lh.17Networks_LH_LimbicB_OFC_14.mgh.label_matrix265.csv 0 0 0.127908267828744 0.015 0.985 0.999999239077987 0.834709979865209 2940.7 2940.7 2940.7 2940.9 0.02 0 0.128 0.98 0.700873097533768 0.0116664350808711 0.102169795934481
AI.lh.17Networks_LH_LimbicB_OFC_15.mgh.label_matrix266.csv 0.036 1.07404636957289e-31 0.151103099049758 0 0.964 0.609089686269312 0.999988472596557 2940.5 2940.7 2940.5 2940.9 0.036 0 0.151 0.964 0.520304453498487 0.080708704754521 -0.02299874560158
AI.lh.17Networks_LH_LimbicB_OFC_16.mgh.label_matrix267.csv 0.085 4.83962341630206e-25 0.2022070448664 0 0.915 0.183885259878955 1 2938.7 2940.5 2938.7 2940.9 0.085 0 0.202 0.915 0.139188245624252 0.228192427099322 0.00619729478626666
AI.lh.17Networks_LH_LimbicB_OFC_2.mgh.label_matrix268.csv 0 1.97317194129752e-26 0.0653113667993657 0 1 0.999999461946885 0.999995498324662 2940.9 2940.9 2940.9 2940.9 0 0 0.066 1 1 -0.0911109098110998 0.0282997873277226
AI.lh.17Networks_LH_LimbicB_OFC_3.mgh.label_matrix269.csv 0.028 1.83462176309699e-33 0.154822539564293 0.011 0.961 0.871826594483746 0.916268870899 2940.2 2940.2 2940.2 2940.9 0.045 0 0.155 0.955 0.405059921419536 0.0415207563593492 0.0429989118160859
AI.lh.17Networks_LH_LimbicB_OFC_4.mgh.label_matrix270.csv 0 4.2370389337533e-36 0.151936624781859 0.037 0.963 1 0.57377002797954 2939.7 2939.7 2940 2940.9 0.049 0 0.156 0.951 0.356826715337876 0.0203393655476325 0.0682153546433111
AI.lh.17Networks_LH_LimbicB_OFC_5.mgh.label_matrix271.csv 0 0 0.111247357203957 0.009 0.991 0.999997593753317 0.812708958950134 2940.8 2940.8 2940.8 2940.9 0.009 0 0.112 0.991 0.864617636761593 -0.0161854016858044 0.0142381901057679
AI.lh.17Networks_LH_LimbicB_OFC_6.mgh.label_matrix272.csv 0.028 0 0.137486562956079 0 0.972 0.659743088692422 0.999997256456665 2940.6 2940.8 2940.6 2940.9 0.028 0 0.137 0.972 0.597734432218963 0.068168768842601 0.0810501930015238
AI.lh.17Networks_LH_LimbicB_OFC_7.mgh.label_matrix273.csv 0.153 1.16933464041995e-39 0.2604432826309 0 0.847 0.165991443013692 0.999994460404128 2932.5 2934.4 2932.5 2940.9 0.153 0.04821 0.26 0.847 0.00380440257886591 0.200715659249374 0.0988089403051913
AI.lh.17Networks_LH_LimbicB_OFC_8.mgh.label_matrix274.csv 0.052 7.06204788437464e-28 0.163502334164412 0 0.948 0.617999351009609 0.999989692385151 2939.9 2940.2 2939.9 2940.9 0.052 0 0.164 0.948 0.332943295205583 0.070778435588798 0.00353098737599184
AI.lh.17Networks_LH_LimbicB_OFC_9.mgh.label_matrix275.csv 0 0 0.100973192327157 0.003 0.997 1 0.937206589019423 2940.9 2940.9 2940.9 2940.9 0 0 0.101 1 1 -0.0315194159803529 0.0822333152113973
AI.lh.17Networks_LH_SalVentAttnA_FrMed_1.mgh.label_matrix276.csv 0.153 0.042084093386843 0.266821521683031 0 0.847 0.0612852673993387 0.999995729335793 2933.3 2936.8 2933.3 2940.9 0.153 0.04208 0.267 0.847 0.00606808572334488 0.246790843091939 -0.0370868503486754
AI.lh.17Networks_LH_SalVentAttnA_FrMed_2.mgh.label_matrix277.csv 0.205 0.0938142347137041 0.318168613485691 0 0.795 0.0205768249013889 0.999993301292735 2927.3 2932.6 2927.3 2940.9 0.205 0.09381 0.318 0.795 0.000223701484248592 0.314146060434042 0.0399344248254907
AI.lh.17Networks_LH_SalVentAttnA_FrMed_3.mgh.label_matrix278.csv 0.134 5.46578105733031e-36 0.244847936505702 0 0.866 0.164499808411902 0.999983618071827 2934.7 2936.6 2934.7 2940.9 0.134 0.0272 0.245 0.866 0.0129624323549254 0.196340611008308 0.0167507776595454
AI.lh.17Networks_LH_SalVentAttnA_FrMed_4.mgh.label_matrix279.csv 0.063 4.61370909238562e-28 0.178628537816037 0 0.937 0.289356836382224 0.99998831049423 2939.6 2940.8 2939.6 2940.9 0.063 0 0.179 0.937 0.267563108204051 0.193057887424763 -0.0233436278827355
AI.lh.17Networks_LH_SalVentAttnA_FrMed_5.mgh.label_matrix280.csv 0.099 6.46557693039412e-30 0.214942513356178 0 0.901 0.264555067218334 0.99998456434483 2937.8 2939.1 2937.8 2940.9 0.099 0 0.215 0.901 0.0804058954206873 0.155593748886628 0.0144883329901423
AI.lh.17Networks_LH_SalVentAttnA_FrMed_6.mgh.label_matrix281.csv 0.044 0 0.157317020251514 0 0.956 0.52110905038516 1 2940.2 2940.7 2940.2 2940.9 0.044 0 0.157 0.956 0.427219034154053 0.113538554328474 0.0316424512559763
AI.lh.17Networks_LH_SalVentAttnA_FrMed_7.mgh.label_matrix282.csv 0 1.45912085701603e-30 0.0580877638354151 0 1 0.999991208139652 1 2940.9 2940.9 2940.9 2940.9 0 0 0.058 1 1 0.0226896347475923 -0.0285159369479647
AI.lh.17Networks_LH_SalVentAttnA_FrOper_1.mgh.label_matrix283.csv 0 1.16226462427038e-33 0.184598490772772 0.069 0.931 1 0.2814762005951 2936.7 2936.7 2937.8 2940.9 0.093 0 0.202 0.907 0.0804285946416614 0.0217562608677651 0.0635334080845226
AI.lh.17Networks_LH_SalVentAttnA_FrOper_2.mgh.label_matrix284.csv 0.035 0 0.140923211383033 0 0.965 0.775918913315615 1 2940.4 2940.5 2940.4 2940.9 0.035 0 0.141 0.965 0.50628214149375 0.0405445544380056 0.0343815466863889
AI.lh.17Networks_LH_SalVentAttnA_FrOper_3.mgh.label_matrix285.csv 0 5.58477933458373e-35 0.120141046712532 0.026 0.974 0.999999461946885 0.500559315206256 2940.2 2940.2 2940.6 2940.9 0.024 0 0.126 0.976 0.628429441428338 -0.0430278044190933 -0.0341335250345097
AI.lh.17Networks_LH_SalVentAttnA_FrOper_4.mgh.label_matrix286.csv 0 3.14502706707359e-37 0.111119669653809 0.013 0.987 1 0.686853526032412 2940.7 2940.7 2940.9 2940.9 0.003 0 0.113 0.997 0.963493063685955 -0.0806212862138174 0.0420128174078153
AI.lh.17Networks_LH_SalVentAttnA_FrOper_5.mgh.label_matrix287.csv 0.014 8.65290590984611e-39 0.189255002962657 0.045 0.941 0.933656067194867 0.652861264768924 2938.2 2938.2 2938.4 2940.9 0.084 0 0.192 0.916 0.112373261440706 0.070864649640122 0.0226259744405731
AI.lh.17Networks_LH_SalVentAttnA_FrOper_6.mgh.label_matrix288.csv 0 3.27418676873501e-28 0.165306198334971 0.042 0.958 1 0.529727872979538 2939 2939 2939.4 2940.9 0.063 0 0.171 0.937 0.227083196033925 0.0117271779783977 0.04613117587688
AI.lh.17Networks_LH_SalVentAttnA_FrOper_7.mgh.label_matrix289.csv 0 1.67684772298785e-29 0.192016359394352 0.084 0.916 0.999991374352382 0.160558556650278 2934.1 2934.1 2936.1 2940.9 0.116 0.01153 0.224 0.884 0.0285177995824351 0.00381388272726539 0.116488539586185
AI.lh.17Networks_LH_SalVentAttnA_FrOper_8.mgh.label_matrix290.csv 0 2.145340271959e-22 0.152890366875253 0.044 0.956 1 0.411743900153749 2938.7 2938.7 2939.4 2940.9 0.061 0 0.162 0.939 0.219396299018576 -0.000723575778638613 -0.00287686120412373
AI.lh.17Networks_LH_SalVentAttnA_FrOper_9.mgh.label_matrix291.csv 0.083 1.71638398418536e-43 0.244911200798193 0.036 0.881 0.628937575686553 0.734818567349455 2934.1 2934.3 2934.2 2940.9 0.138 0.03261 0.247 0.862 0.0096121806753713 0.12245610763214 0.0467466936810018
AI.lh.17Networks_LH_SalVentAttnA_Ins_1.mgh.label_matrix292.csv 0.099 1.47957224701632e-27 0.21209936427866 0 0.901 0.35375463236137 0.999991822300641 2937.7 2938.5 2937.7 2940.9 0.099 0 0.212 0.901 0.0727531137493331 0.127060158810484 0.0667342194018616
AI.lh.17Networks_LH_SalVentAttnA_Ins_2.mgh.label_matrix293.csv 0.036 0 0.14881079038831 0 0.964 0.626722591910672 0.999987450552669 2940.4 2940.7 2940.4 2940.9 0.036 0 0.149 0.964 0.505657638945612 0.0721724969927562 0.00868129809997979
AI.lh.17Networks_LH_SalVentAttnA_Ins_3.mgh.label_matrix294.csv 0 0 0.190899078848265 0.086 0.914 1 0.193581039669201 2934.9 2934.9 2936.6 2940.9 0.111 0.00589 0.218 0.889 0.038064939188876 0.0435292196656294 0.119975485199559
AI.lh.17Networks_LH_SalVentAttnA_Ins_4.mgh.label_matrix295.csv 0.15 2.89824040742357e-36 0.25670616569369 0 0.85 0.223746112065747 1 2932.6 2934.1 2932.6 2940.9 0.15 0.04597 0.257 0.85 0.0040895348295434 0.182486043969681 0.0632813276777874
AI.lh.17Networks_LH_SalVentAttnA_Ins_5.mgh.label_matrix296.csv 0.06 6.14750327914159e-31 0.169465207846235 0 0.94 0.608550993006913 1 2939.6 2939.9 2939.6 2940.9 0.06 0 0.169 0.94 0.266086894011006 0.0775546103202964 0.00548288570349968
AI.lh.17Networks_LH_SalVentAttnA_Ins_6.mgh.label_matrix297.csv 0.038 1.86442625379091e-27 0.296611663868301 0.111 0.851 0.829272677036249 0.301779580348168 2924.1 2924.2 2925.2 2940.9 0.207 0.10193 0.312 0.793 7.53734108305806e-05 0.169448321361463 0.109318414176869
AI.lh.17Networks_LH_SalVentAttnA_Ins_7.mgh.label_matrix298.csv 0.047 0 0.216832269441326 0.039 0.914 0.809995693331669 0.736688219455078 2936.3 2936.3 2936.4 2940.9 0.11 0.01063 0.219 0.89 0.0343186970641822 0.0891905534339893 0.0287370839572621
AI.lh.17Networks_LH_SalVentAttnA_Ins_8.mgh.label_matrix299.csv 0.152 2.37273830746463e-30 0.264420656828341 0 0.848 0.171507743091071 1 2933 2934.9 2933 2940.9 0.152 0.04437 0.264 0.848 0.0049686065342956 0.206684334205978 0.0893822393004736
AI.lh.17Networks_LH_SalVentAttnA_Ins_9.mgh.label_matrix300.csv 0 0 0.187783753135877 0.058 0.942 1 0.520422267047882 2937.9 2937.9 2938.3 2940.9 0.085 0 0.194 0.915 0.109201904521837 0.0571608581247067 0.0764146062504508
AI.lh.17Networks_LH_SalVentAttnA_ParMed_1.mgh.label_matrix301.csv 0 0 0.101288948295492 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.102 1 1 0.0743514730060122 0.0141844644193247
AI.lh.17Networks_LH_SalVentAttnA_ParMed_2.mgh.label_matrix302.csv 0 3.16812682091008e-29 0.0699861014889782 0 1 1 1 2940.9 2940.9 2940.9 2940.9 0 0 0.07 1 1 0.036550014422054 -0.0764433616231526
