roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE
AI.lh.17Networks_LH_SalVentAttnB_Ins_6.mgh.label_matrix323.csv 0 3.02646028050001e-27 0.093351283996392 0.008 0.992 1 0.795 2940.8 2940.8 2940.9
AI.lh.17Networks_LH_SalVentAttnB_Ins_7.mgh.label_matrix324.csv 0.008 0 0.112791939948642 0 0.992 0.897 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_SalVentAttnB_Ins_8.mgh.label_matrix325.csv 0 1.98379635205734e-39 0.0997129002052616 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnB_IPL_1.mgh.label_matrix316.csv 0.018 2.24692986917551e-30 0.124458034566047 0 0.982 0.741 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_SalVentAttnB_IPL_2.mgh.label_matrix317.csv 0.054 0 0.171632366767862 0 0.946 0.449 1 2940 2940.6 2940
AI.lh.17Networks_LH_SalVentAttnB_OFC_1.mgh.label_matrix326.csv 0.011 1.51512157926709e-27 0.118735619532104 0 0.989 0.85 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_SalVentAttnB_PFCd_1.mgh.label_matrix327.csv 0.03 0 0.141187618619357 0 0.97 0.682 1 2940.6 2940.7 2940.6
AI.lh.17Networks_LH_SalVentAttnB_PFCl_1.mgh.label_matrix328.csv 0 3.07623418429236e-41 0.132885719638901 0.02 0.98 1 0.793 2940.5 2940.5 2940.6
AI.lh.17Networks_LH_SalVentAttnB_PFCl_2.mgh.label_matrix329.csv 0 0 0.155489096504502 0.032 0.968 1 0.692 2939.9 2939.9 2940.1
AI.lh.17Networks_LH_SalVentAttnB_PFCl_3.mgh.label_matrix330.csv 0 3.71032151652331e-32 0.0768051327003936 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnB_PFCl_4.mgh.label_matrix331.csv 0 2.07967270441469e-31 0.0985609776308404 0.019 0.981 1 0.57 2940.6 2940.6 2940.9
AI.lh.17Networks_LH_SalVentAttnB_PFCl_5.mgh.label_matrix332.csv 0 2.64353477732229e-32 0.0916647181857982 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnB_PFCl_6.mgh.label_matrix333.csv 0 6.46323231021343e-29 0.0487299091121732 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SalVentAttnB_PFCmp_1.mgh.label_matrix334.csv 0.077 8.57472240796284e-41 0.188987581983485 0 0.923 0.471 1 2938.9 2939.4 2938.9
AI.lh.17Networks_LH_SalVentAttnB_PFCmp_2.mgh.label_matrix335.csv 0.028 0 0.141920171576034 0 0.972 0.696 1 2940.6 2940.8 2940.6
AI.lh.17Networks_LH_SalVentAttnB_PFCmp_3.mgh.label_matrix336.csv 0.119 4.81127668458938e-29 0.230242781671101 0 0.881 0.244 1 2936 2937.3 2936
AI.lh.17Networks_LH_SalVentAttnB_PFCmp_4.mgh.label_matrix337.csv 0.059 0 0.1702026661383 0.001 0.94 0.727 0.99 2939.6 2939.7 2939.6
AI.lh.17Networks_LH_SomMotA_1.mgh.label_matrix338.csv 0 0 0.101450468312587 0.001 0.999 1 0.984 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_10.mgh.label_matrix339.csv 0.06 5.98952586127533e-31 0.179330498483736 0.008 0.932 0.738 0.94 2938.9 2939.1 2939
AI.lh.17Networks_LH_SomMotA_11.mgh.label_matrix340.csv 0.129 4.70142590741864e-47 0.240294650698567 0 0.871 0.331 1 2935.3 2936.2 2935.3
AI.lh.17Networks_LH_SomMotA_12.mgh.label_matrix341.csv 0 0 0.0495844076186005 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_13.mgh.label_matrix342.csv 0 6.56709053810556e-29 0.0830607771585857 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_14.mgh.label_matrix343.csv 0.081 3.22208766161942e-38 0.19240437639653 0 0.919 0.305 1 2938.7 2939.7 2938.7
AI.lh.17Networks_LH_SomMotA_15.mgh.label_matrix344.csv 0 0 0.102449438724916 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_16.mgh.label_matrix345.csv 0.043 0 0.14996910926418 0 0.957 0.709 1 2940.2 2940.4 2940.2
AI.lh.17Networks_LH_SomMotA_17.mgh.label_matrix346.csv 0 3.63159617799865e-33 0.231687824452202 0.104 0.896 1 0.179 2930.4 2930.4 2932.2
AI.lh.17Networks_LH_SomMotA_18.mgh.label_matrix347.csv 0 3.58996913077432e-18 0.106155542808304 0.004 0.996 1 0.918 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_19.mgh.label_matrix348.csv 0.005 0 0.109398471914249 0 0.995 0.924 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_2.mgh.label_matrix349.csv 0.015 0 0.121884064101022 0 0.985 0.782 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_SomMotA_20.mgh.label_matrix350.csv 0 0 0.200321099113995 0.087 0.913 1 0.2 2934 2934 2935.6
AI.lh.17Networks_LH_SomMotA_21.mgh.label_matrix351.csv 0.093 6.00270322478747e-36 0.210244240905071 0 0.907 0.266 1 2938.2 2939.5 2938.2
AI.lh.17Networks_LH_SomMotA_22.mgh.label_matrix352.csv 0.006 0 0.116746439371026 0 0.994 0.909 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_23.mgh.label_matrix353.csv 0 1.06705133513025e-32 0.0903088489972273 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_24.mgh.label_matrix354.csv 0 1.049666031608e-39 0.196655914103747 0.071 0.929 1 0.337 2936 2936 2936.9
AI.lh.17Networks_LH_SomMotA_25.mgh.label_matrix355.csv 0.035 2.62472013270894e-33 0.141550845315408 0 0.965 0.689 1 2940.4 2940.6 2940.4
AI.lh.17Networks_LH_SomMotA_26.mgh.label_matrix356.csv 0 1.2626994942534e-32 0.0538633477232382 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_27.mgh.label_matrix357.csv 0 1.54239969079695e-33 0.0968872000825041 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_28.mgh.label_matrix358.csv 0.008 0 0.119759069530407 0 0.992 0.885 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_29.mgh.label_matrix359.csv 0.007 3.87986063601593e-25 0.191039347428431 0.053 0.941 0.971 0.633 2937.6 2937.6 2937.9
AI.lh.17Networks_LH_SomMotA_3.mgh.label_matrix360.csv 0.044 0 0.155090661540671 0 0.956 0.658 1 2940.2 2940.4 2940.2
AI.lh.17Networks_LH_SomMotA_30.mgh.label_matrix361.csv 0 0 0.16202273175783 0.055 0.945 1 0.327 2938.3 2938.3 2939.2
AI.lh.17Networks_LH_SomMotA_31.mgh.label_matrix362.csv 0.027 0 0.187105334460354 0.034 0.939 0.879 0.751 2938.6 2938.6 2938.7
AI.lh.17Networks_LH_SomMotA_32.mgh.label_matrix363.csv 0 7.06486223913344e-38 0.103616153738598 0.003 0.997 1 0.924 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_33.mgh.label_matrix364.csv 0 0 0.0663733759930765 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_34.mgh.label_matrix365.csv 0.165 9.981157065834e-34 0.279842652585655 0 0.835 0.232 1 2932.5 2934 2932.5
AI.lh.17Networks_LH_SomMotA_35.mgh.label_matrix366.csv 0.087 5.88369777776801e-25 0.204404129592399 0 0.913 0.316 1 2938.6 2939.6 2938.6
AI.lh.17Networks_LH_SomMotA_36.mgh.label_matrix367.csv 0 1.02080191366239e-27 0.169100187116327 0.043 0.957 1 0.591 2938.8 2938.8 2939.1
AI.lh.17Networks_LH_SomMotA_37.mgh.label_matrix368.csv 0 1.35348049498886e-28 0.102634921961862 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_38.mgh.label_matrix369.csv 0 4.82039381512478e-32 0.160666301623109 0.038 0.962 1 0.654 2939.4 2939.4 2939.6
AI.lh.17Networks_LH_SomMotA_39.mgh.label_matrix370.csv 0 2.76980777780944e-34 0.103450652765385 0.003 0.997 1 0.927 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_4.mgh.label_matrix371.csv 0 5.34012930601343e-35 0.120742438580319 0.014 0.986 1 0.749 2940.7 2940.7 2940.8
AI.lh.17Networks_LH_SomMotA_40.mgh.label_matrix372.csv 0.056 3.80039879085925e-26 0.169939304997126 0 0.944 0.373 1 2939.8 2940.6 2939.8
AI.lh.17Networks_LH_SomMotA_41.mgh.label_matrix373.csv 0 1.26673566916371e-29 0.125238276774235 0.011 0.989 1 0.887 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_SomMotA_42.mgh.label_matrix374.csv 0 1.40949598511766e-27 0.109513203285109 0.015 0.985 1 0.637 2940.6 2940.6 2940.9
AI.lh.17Networks_LH_SomMotA_5.mgh.label_matrix375.csv 0.061 2.65761994444684e-36 0.202670732297165 0.021 0.918 0.742 0.853 2937.8 2937.9 2937.8
AI.lh.17Networks_LH_SomMotA_6.mgh.label_matrix376.csv 0 0 0.0824450541405872 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_7.mgh.label_matrix377.csv 0.064 2.68147018052366e-44 0.201339573884725 0.02 0.916 0.711 0.851 2937.4 2937.5 2937.4
AI.lh.17Networks_LH_SomMotA_8.mgh.label_matrix378.csv 0 0 0.103147510244629 0.003 0.997 1 0.916 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotA_9.mgh.label_matrix379.csv 0 0 0.190352134854327 0.079 0.921 1 0.212 2935.7 2935.7 2937.2
AI.lh.17Networks_LH_SomMotB_Aud_1.mgh.label_matrix380.csv 0.129 0.0121597930628444 0.250818910382863 0 0.871 0.211 1 2936.1 2937.7 2936.1
AI.lh.17Networks_LH_SomMotB_Aud_10.mgh.label_matrix381.csv 0.033 0 0.185015887363405 0.027 0.94 0.859 0.814 2938.8 2938.9 2938.9
AI.lh.17Networks_LH_SomMotB_Aud_11.mgh.label_matrix382.csv 0.035 0 0.238076833027842 0.066 0.899 0.836 0.516 2933.9 2933.9 2934.3
AI.lh.17Networks_LH_SomMotB_Aud_12.mgh.label_matrix383.csv 0.088 7.63099887245563e-38 0.200507495781898 0 0.912 0.394 1 2938.3 2939 2938.3
AI.lh.17Networks_LH_SomMotB_Aud_13.mgh.label_matrix384.csv 0.127 9.31507409266943e-32 0.244109962359863 0 0.873 0.107 1 2935.9 2938.5 2935.9
AI.lh.17Networks_LH_SomMotB_Aud_14.mgh.label_matrix385.csv 0 7.49442789875844e-37 0.208542187564371 0.066 0.934 1 0.422 2936.6 2936.6 2937.3
AI.lh.17Networks_LH_SomMotB_Aud_2.mgh.label_matrix386.csv 0.065 1.02812963948909e-31 0.239735718739114 0.04 0.895 0.717 0.702 2935.3 2935.4 2935.4
AI.lh.17Networks_LH_SomMotB_Aud_3.mgh.label_matrix387.csv 0 1.95266238129203e-37 0.179197525064478 0.064 0.936 1 0.297 2936.9 2936.9 2938
AI.lh.17Networks_LH_SomMotB_Aud_4.mgh.label_matrix388.csv 0 1.22768439362853e-12 0.166941783501088 0.062 0.938 1 0.271 2937.1 2937.1 2938.3
AI.lh.17Networks_LH_SomMotB_Aud_5.mgh.label_matrix389.csv 0.062 5.91409581666024e-36 0.166878122106873 0 0.938 0.343 1 2939.4 2940.3 2939.4
AI.lh.17Networks_LH_SomMotB_Aud_6.mgh.label_matrix390.csv 0.105 1.16953766795772e-12 0.212598877516253 0 0.895 0.499 1 2937 2937.4 2937
AI.lh.17Networks_LH_SomMotB_Aud_7.mgh.label_matrix391.csv 0 0 0.127960882305913 0.02 0.98 1 0.652 2940.5 2940.5 2940.7
AI.lh.17Networks_LH_SomMotB_Aud_8.mgh.label_matrix392.csv 0 2.27239710011331e-29 0.146605683132085 0.03 0.97 1 0.614 2939.9 2939.9 2940.2
AI.lh.17Networks_LH_SomMotB_Aud_9.mgh.label_matrix393.csv 0 4.02726997138079e-37 0.17646869845535 0.053 0.947 1 0.405 2938.2 2938.2 2938.9
AI.lh.17Networks_LH_SomMotB_Cent_1.mgh.label_matrix394.csv 0 9.16678490542075e-37 0.138170813113571 0.021 0.979 1 0.781 2940.4 2940.4 2940.5
AI.lh.17Networks_LH_SomMotB_Cent_10.mgh.label_matrix395.csv 0 1.07357951182542e-26 0.101496387100614 0.008 0.992 1 0.81 2940.8 2940.8 2940.9
AI.lh.17Networks_LH_SomMotB_Cent_11.mgh.label_matrix396.csv 0.038 0 0.146439681497618 0 0.962 0.498 1 2940.4 2940.8 2940.4
AI.lh.17Networks_LH_SomMotB_Cent_2.mgh.label_matrix397.csv 0 5.21533662710201e-14 0.136597831223785 0.029 0.971 1 0.523 2940 2940 2940.4
AI.lh.17Networks_LH_SomMotB_Cent_3.mgh.label_matrix398.csv 0.077 9.27167488644672e-40 0.185540749559039 0 0.923 0.518 1 2938.8 2939.2 2938.8
AI.lh.17Networks_LH_SomMotB_Cent_4.mgh.label_matrix399.csv 0 0 0.0902186089147321 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotB_Cent_5.mgh.label_matrix400.csv 0 0 0.195127542687798 0.059 0.941 1 0.51 2937.4 2937.4 2937.8
AI.lh.17Networks_LH_SomMotB_Cent_6.mgh.label_matrix401.csv 0 2.05715245799337e-25 0.188349555240663 0.07 0.93 1 0.321 2936.5 2936.5 2937.5
AI.lh.17Networks_LH_SomMotB_Cent_7.mgh.label_matrix402.csv 0 0 0.122025426365663 0.018 0.982 1 0.682 2940.6 2940.6 2940.7
AI.lh.17Networks_LH_SomMotB_Cent_8.mgh.label_matrix403.csv 0 3.15806027795079e-31 0.0667773024802686 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotB_Cent_9.mgh.label_matrix404.csv 0 9.42726838768332e-35 0.202795575447707 0.068 0.932 1 0.393 2936.4 2936.4 2937.1
AI.lh.17Networks_LH_SomMotB_Ins_1.mgh.label_matrix405.csv 0.077 1.8568897137708e-46 0.191246435701438 0 0.923 0.581 1 2938.9 2939.3 2938.9
AI.lh.17Networks_LH_SomMotB_S2_1.mgh.label_matrix406.csv 0.021 5.9065439935066e-30 0.128210889699945 0 0.979 0.842 1 2940.7 2940.8 2940.7
AI.lh.17Networks_LH_SomMotB_S2_10.mgh.label_matrix407.csv 0.061 3.28336608697803e-41 0.183873670882973 0.006 0.933 0.734 0.958 2939.3 2939.4 2939.3
AI.lh.17Networks_LH_SomMotB_S2_11.mgh.label_matrix408.csv 0.004 1.02100301923875e-18 0.112799631101623 0.002 0.994 0.98 0.986 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotB_S2_12.mgh.label_matrix409.csv 0.125 1.11366353748412e-17 0.236444274866319 0 0.875 0.265 1 2935.6 2936.8 2935.6
AI.lh.17Networks_LH_SomMotB_S2_13.mgh.label_matrix410.csv 0.078 1.38278732020277e-41 0.192314278256787 0 0.922 0.184 1 2938.9 2940.7 2938.9
AI.lh.17Networks_LH_SomMotB_S2_2.mgh.label_matrix411.csv 0.012 0 0.12366151212789 0 0.988 0.826 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_SomMotB_S2_3.mgh.label_matrix412.csv 0 2.32402034280041e-30 0.0491407310214482 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotB_S2_4.mgh.label_matrix413.csv 0.053 9.08133558273323e-39 0.16274076676521 0 0.947 0.75 1 2939.9 2940 2939.9
AI.lh.17Networks_LH_SomMotB_S2_5.mgh.label_matrix414.csv 0 1.19415885781914e-43 0.143071650704257 0.022 0.978 1 0.793 2940.4 2940.4 2940.5
AI.lh.17Networks_LH_SomMotB_S2_6.mgh.label_matrix415.csv 0 0 0.180041854417477 0.052 0.948 1 0.444 2938.5 2938.5 2939.1
AI.lh.17Networks_LH_SomMotB_S2_7.mgh.label_matrix416.csv 0 0 0.0909730315305002 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_SomMotB_S2_8.mgh.label_matrix417.csv 0 0 0.126683292556883 0.017 0.983 1 0.672 2940.6 2940.6 2940.8
AI.lh.17Networks_LH_SomMotB_S2_9.mgh.label_matrix418.csv 0.002 0 0.212650517714171 0.067 0.931 0.993 0.534 2936.4 2936.4 2936.8
AI.lh.17Networks_LH_TempPar_1.mgh.label_matrix419.csv 0.047 0 0.16437459010754 0 0.953 0.503 1 2940.2 2940.6 2940.2
AI.lh.17Networks_LH_TempPar_10.mgh.label_matrix420.csv 0.027 9.61460833082898e-33 0.141830133786416 0 0.973 0.655 1 2940.7 2940.9 2940.7
AI.lh.17Networks_LH_TempPar_11.mgh.label_matrix421.csv 0.05 0 0.161228789184376 0.001 0.949 0.777 0.995 2940 2940.1 2940
AI.lh.17Networks_LH_TempPar_12.mgh.label_matrix422.csv 0.089 1.39339205393473e-35 0.198301463874804 0 0.911 0.302 1 2938.1 2939.2 2938.1
AI.lh.17Networks_LH_TempPar_13.mgh.label_matrix423.csv 0 0 0.0495715058218777 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_TempPar_14.mgh.label_matrix424.csv 0 0 0.150725868051987 0.044 0.956 1 0.341 2939 2939 2939.9
AI.lh.17Networks_LH_TempPar_15.mgh.label_matrix425.csv 0 0 0.0798369531734339 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_TempPar_16.mgh.label_matrix426.csv 0 2.5348512244628e-31 0.101723088396327 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_TempPar_2.mgh.label_matrix427.csv 0.173 1.99129195700443e-32 0.285635117773725 0 0.827 0.069 1 2931 2934.4 2931
AI.lh.17Networks_LH_TempPar_3.mgh.label_matrix428.csv 0.012 5.24442542772665e-32 0.23452483681688 0.08 0.908 0.945 0.439 2933.9 2933.9 2934.5
AI.lh.17Networks_LH_TempPar_4.mgh.label_matrix429.csv 0.001 9.89743721034088e-38 0.11153018173311 0 0.999 0.986 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_TempPar_5.mgh.label_matrix430.csv 0.01 4.18105497295565e-36 0.116081649483267 0 0.99 0.851 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_TempPar_6.mgh.label_matrix431.csv 0 0 0.156189289666602 0.036 0.964 1 0.65 2939.8 2939.8 2940
AI.lh.17Networks_LH_TempPar_7.mgh.label_matrix432.csv 0.034 2.73305452759295e-33 0.141816036573621 0 0.966 0.663 1 2940.5 2940.7 2940.5
AI.lh.17Networks_LH_TempPar_8.mgh.label_matrix433.csv 0 0 0.171980793097334 0.046 0.954 1 0.473 2939 2939 2939.5
AI.lh.17Networks_LH_TempPar_9.mgh.label_matrix434.csv 0.089 2.05438913463206e-36 0.201017438413832 0 0.911 0.259 1 2938.2 2939.5 2938.2
AI.lh.17Networks_LH_VisCent_ExStr_1.mgh.label_matrix435.csv 0 0 0.0851956276854121 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_10.mgh.label_matrix436.csv 0 5.39489054192922e-34 0.0785921550408205 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_11.mgh.label_matrix437.csv 0.027 1.60700063228897e-37 0.136893406902821 0 0.973 0.623 1 2940.6 2940.9 2940.6
AI.lh.17Networks_LH_VisCent_ExStr_12.mgh.label_matrix438.csv 0.11 1.62347756066096e-43 0.222885288676292 0.005 0.885 0.5 0.962 2935.8 2936.2 2935.8
AI.lh.17Networks_LH_VisCent_ExStr_13.mgh.label_matrix439.csv 0.004 2.0260303764673e-11 0.115591618943416 0 0.996 0.95 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_14.mgh.label_matrix440.csv 0.11 7.24076737184629e-25 0.217971410314433 0 0.89 0.203 1 2936.6 2938.2 2936.6
AI.lh.17Networks_LH_VisCent_ExStr_15.mgh.label_matrix441.csv 0.011 0 0.154698984683747 0.02 0.969 0.956 0.857 2940.1 2940.1 2940.2
AI.lh.17Networks_LH_VisCent_ExStr_16.mgh.label_matrix442.csv 0 6.40857629887768e-28 0.118840120824493 0.009 0.991 1 0.925 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_VisCent_ExStr_17.mgh.label_matrix443.csv 0 0 0.0514216607151726 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_18.mgh.label_matrix444.csv 0.01 9.10525501401136e-25 0.118587728058034 0 0.99 0.857 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_VisCent_ExStr_19.mgh.label_matrix445.csv 0 3.29066926276862e-38 0.139020265503207 0.042 0.958 1 0.349 2939.2 2939.2 2940.1
AI.lh.17Networks_LH_VisCent_ExStr_2.mgh.label_matrix446.csv 0.077 4.54572256192074e-40 0.188277476591007 0 0.923 0.317 1 2938.8 2939.8 2938.8
AI.lh.17Networks_LH_VisCent_ExStr_20.mgh.label_matrix447.csv 0 3.85485046719594e-46 0.155226828116632 0.035 0.965 1 0.684 2939.6 2939.6 2939.8
AI.lh.17Networks_LH_VisCent_ExStr_21.mgh.label_matrix448.csv 0 6.21852373107231e-31 0.0685234539152068 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_22.mgh.label_matrix449.csv 0 0 0.179045831176055 0.062 0.938 1 0.296 2937.3 2937.3 2938.4
AI.lh.17Networks_LH_VisCent_ExStr_23.mgh.label_matrix450.csv 0 0 0.0834423592876782 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_24.mgh.label_matrix451.csv 0 0 0.0950332191385465 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_25.mgh.label_matrix452.csv 0.049 0 0.15654411445995 0 0.951 0.396 1 2940 2940.7 2940
AI.lh.17Networks_LH_VisCent_ExStr_26.mgh.label_matrix453.csv 0 4.55483497659868e-33 0.0584956417731011 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_27.mgh.label_matrix454.csv 0 7.85814771074707e-21 0.143274175141953 0.023 0.977 1 0.771 2940.3 2940.3 2940.4
AI.lh.17Networks_LH_VisCent_ExStr_28.mgh.label_matrix455.csv 0.01 0 0.119252590833781 0 0.99 0.912 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_VisCent_ExStr_29.mgh.label_matrix456.csv 0.009 0 0.13006499775601 0 0.991 0.882 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_3.mgh.label_matrix457.csv 0 3.6677451833367e-25 0.1764642577611 0.067 0.933 1 0.269 2937 2937 2938.2
AI.lh.17Networks_LH_VisCent_ExStr_30.mgh.label_matrix458.csv 0 0 0.118605947684688 0.001 0.999 1 0.963 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_4.mgh.label_matrix459.csv 0 4.23365172405737e-31 0.0487380614950106 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_5.mgh.label_matrix460.csv 0.016 0 0.12750142994003 0 0.984 0.774 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_VisCent_ExStr_6.mgh.label_matrix461.csv 0 6.36370668070284e-33 0.0938445718284316 0 1 1 0.996 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisCent_ExStr_7.mgh.label_matrix462.csv 0 0 0.168742416294799 0.052 0.948 1 0.392 2938.3 2938.3 2939
AI.lh.17Networks_LH_VisCent_ExStr_8.mgh.label_matrix463.csv 0 0 0.148228245416853 0.046 0.954 1 0.352 2939 2939 2939.8
AI.lh.17Networks_LH_VisCent_ExStr_9.mgh.label_matrix464.csv 0.036 1.59117316452596e-28 0.209500431293781 0.043 0.921 0.842 0.695 2936.8 2936.9 2937
AI.lh.17Networks_LH_VisCent_Striate_1.mgh.label_matrix465.csv 0.05 0 0.161543521256911 0 0.95 0.717 1 2940 2940.1 2940
AI.lh.17Networks_LH_VisCent_Striate_2.mgh.label_matrix466.csv 0 1.8266084883682e-28 0.181057616376325 0.052 0.948 1 0.461 2938.2 2938.2 2938.8
AI.lh.17Networks_LH_VisCent_Striate_3.mgh.label_matrix467.csv 0.076 7.18378046462392e-43 0.18660409228789 0 0.924 0.299 1 2938.9 2940 2938.9
AI.lh.17Networks_LH_VisCent_Striate_4.mgh.label_matrix468.csv 0 1.29849262619451e-41 0.157229709445488 0.057 0.943 1 0.255 2937.6 2937.6 2938.9
AI.lh.17Networks_LH_VisPeri_ExStrInf_1.mgh.label_matrix469.csv 0.085 6.25898114451485e-39 0.197470579957288 0 0.915 0.59 1 2938.4 2938.7 2938.4
AI.lh.17Networks_LH_VisPeri_ExStrInf_10.mgh.label_matrix470.csv 0 3.5105658402138e-25 0.111552358965988 0.006 0.994 1 0.901 2940.8 2940.8 2940.9
AI.lh.17Networks_LH_VisPeri_ExStrInf_2.mgh.label_matrix471.csv 0.017 0 0.202207574289718 0.056 0.927 0.922 0.61 2936.4 2936.4 2936.7
AI.lh.17Networks_LH_VisPeri_ExStrInf_3.mgh.label_matrix472.csv 0.175 2.04809410310131e-34 0.292483327812662 0 0.825 0.099 1 2931.7 2934.4 2931.7
AI.lh.17Networks_LH_VisPeri_ExStrInf_4.mgh.label_matrix473.csv 0.19 0.0830547215760293 0.298187435112768 0 0.81 0.246 1 2928.2 2929.6 2928.2
AI.lh.17Networks_LH_VisPeri_ExStrInf_5.mgh.label_matrix474.csv 0.104 0.00149873385872655 0.212142927383266 0 0.896 0.16 1 2936.9 2938.9 2936.9
AI.lh.17Networks_LH_VisPeri_ExStrInf_6.mgh.label_matrix475.csv 0.02 0 0.164594920430948 0.023 0.957 0.91 0.827 2939.8 2939.8 2939.8
AI.lh.17Networks_LH_VisPeri_ExStrInf_7.mgh.label_matrix476.csv 0.191 4.12668656632333e-38 0.304059599842898 0 0.809 0.1 1 2928.9 2931.6 2928.9
AI.lh.17Networks_LH_VisPeri_ExStrInf_8.mgh.label_matrix477.csv 0.138 1.39068012541011e-30 0.278431067691825 0.022 0.84 0.426 0.835 2930.4 2931 2930.4
AI.lh.17Networks_LH_VisPeri_ExStrInf_9.mgh.label_matrix478.csv 0.138 1.09061343907205e-37 0.248242538863737 0 0.862 0.149 1 2934.1 2936.2 2934.1
AI.lh.17Networks_LH_VisPeri_ExStrSup_1.mgh.label_matrix479.csv 0.049 1.5026897437508e-17 0.159639325012574 0 0.951 0.559 1 2940.1 2940.4 2940.1
AI.lh.17Networks_LH_VisPeri_ExStrSup_10.mgh.label_matrix480.csv 0.008 5.71792872960195e-19 0.12639509645046 0 0.992 0.889 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_VisPeri_ExStrSup_11.mgh.label_matrix481.csv 0.105 6.2456416317718e-33 0.216440804633011 0 0.895 0.436 1 2937.2 2937.8 2937.2
AI.lh.17Networks_LH_VisPeri_ExStrSup_12.mgh.label_matrix482.csv 0 0 0.200121847720036 0.08 0.92 1 0.216 2934.2 2934.2 2935.8
AI.lh.17Networks_LH_VisPeri_ExStrSup_2.mgh.label_matrix483.csv 0.059 1.55944380233311e-34 0.173530370268353 0 0.941 0.328 1 2939.8 2940.7 2939.8
AI.lh.17Networks_LH_VisPeri_ExStrSup_3.mgh.label_matrix484.csv 0.087 6.0802543501378e-37 0.197241163738005 0 0.913 0.293 1 2938.2 2939.3 2938.2
