label h2 SE sig meas FDR type bin name
schafSNPX-thickness-00337-cut0025-config4.hsq 0.009688 0.0173 0.28268 thickness 0.441890625 thickness FALSE lh.17Networks_LH_SalVentAttnB_PFCmp_4
schafSNPX-thickness-00338-cut0025-config4.hsq 0.017655 0.017524 0.15007 thickness 0.308786008230453 thickness FALSE lh.17Networks_LH_SomMotA_10
schafSNPX-thickness-00339-cut0025-config4.hsq 1e-06 0.017806 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_11
schafSNPX-thickness-00340-cut0025-config4.hsq 0.015748 0.017757 0.18576 thickness 0.354503816793893 thickness FALSE lh.17Networks_LH_SomMotA_12
schafSNPX-thickness-00341-cut0025-config4.hsq 1e-06 0.017915 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_13
schafSNPX-thickness-00342-cut0025-config4.hsq 0.025748 0.018005 0.074074 thickness 0.220239644970414 thickness FALSE lh.17Networks_LH_SomMotA_14
schafSNPX-thickness-00343-cut0025-config4.hsq 0.007381 0.017818 0.34111 thickness 0.49436231884058 thickness FALSE lh.17Networks_LH_SomMotA_15
schafSNPX-thickness-00344-cut0025-config4.hsq 0.028464 0.018457 0.065715 thickness 0.211983870967742 thickness FALSE lh.17Networks_LH_SomMotA_16
schafSNPX-thickness-00345-cut0025-config4.hsq 0.005177 0.017544 0.38401 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_17
schafSNPX-thickness-00346-cut0025-config4.hsq 0.010387 0.017878 0.28281 thickness 0.441890625 thickness FALSE lh.17Networks_LH_SomMotA_18
schafSNPX-thickness-00347-cut0025-config4.hsq 0.033477 0.018096 0.030136 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_SomMotA_19
schafSNPX-thickness-00348-cut0025-config4.hsq 0.015986 0.017807 0.18337 thickness 0.352634615384615 thickness FALSE lh.17Networks_LH_SomMotA_1
schafSNPX-thickness-00349-cut0025-config4.hsq 0.021652 0.01772 0.10571 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_SomMotA_20
schafSNPX-thickness-00350-cut0025-config4.hsq 1e-06 0.017552 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_21
schafSNPX-thickness-00351-cut0025-config4.hsq 0.046615 0.018479 0.0056594 thickness 0.0496438596491228 thickness TRUE lh.17Networks_LH_SomMotA_22
schafSNPX-thickness-00352-cut0025-config4.hsq 0.002357 0.017434 0.44622 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_23
schafSNPX-thickness-00353-cut0025-config4.hsq 1e-06 0.01756 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_24
schafSNPX-thickness-00354-cut0025-config4.hsq 0.04896 0.018485 0.0037667 thickness 0.037804 thickness TRUE lh.17Networks_LH_SomMotA_25
schafSNPX-thickness-00355-cut0025-config4.hsq 1e-06 0.017449 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_26
schafSNPX-thickness-00356-cut0025-config4.hsq 0.015534 0.017454 0.17998 thickness 0.348088803088803 thickness FALSE lh.17Networks_LH_SomMotA_27
schafSNPX-thickness-00357-cut0025-config4.hsq 1e-06 0.017685 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_28
schafSNPX-thickness-00358-cut0025-config4.hsq 0.01997 0.017478 0.11824 thickness 0.271199095022624 thickness FALSE lh.17Networks_LH_SomMotA_29
schafSNPX-thickness-00359-cut0025-config4.hsq 0.004928 0.017566 0.38972 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_2
schafSNPX-thickness-00360-cut0025-config4.hsq 0.00131 0.017626 0.47079 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_30
schafSNPX-thickness-00361-cut0025-config4.hsq 0.020137 0.017255 0.11013 thickness 0.264735576923077 thickness FALSE lh.17Networks_LH_SomMotA_31
schafSNPX-thickness-00362-cut0025-config4.hsq 0.0278 0.018099 0.061022 thickness 0.203406666666667 thickness FALSE lh.17Networks_LH_SomMotA_32
schafSNPX-thickness-00363-cut0025-config4.hsq 0.021772 0.017892 0.10983 thickness 0.264735576923077 thickness FALSE lh.17Networks_LH_SomMotA_33
schafSNPX-thickness-00364-cut0025-config4.hsq 0.031604 0.018048 0.03766 thickness 0.156896825396825 thickness FALSE lh.17Networks_LH_SomMotA_34
schafSNPX-thickness-00365-cut0025-config4.hsq 0.016991 0.017614 0.16322 thickness 0.32644 thickness FALSE lh.17Networks_LH_SomMotA_35
schafSNPX-thickness-00366-cut0025-config4.hsq 0.008621 0.017811 0.31585 thickness 0.470357142857143 thickness FALSE lh.17Networks_LH_SomMotA_36
schafSNPX-thickness-00367-cut0025-config4.hsq 1e-06 0.017986 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_37
schafSNPX-thickness-00368-cut0025-config4.hsq 0.013746 0.017798 0.22036 thickness 0.391872791519435 thickness FALSE lh.17Networks_LH_SomMotA_38
schafSNPX-thickness-00369-cut0025-config4.hsq 0.018235 0.017481 0.14103 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_SomMotA_39
schafSNPX-thickness-00370-cut0025-config4.hsq 0.002602 0.017276 0.43956 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotA_3
schafSNPX-thickness-00371-cut0025-config4.hsq 0.019601 0.017073 0.11202 thickness 0.265450236966825 thickness FALSE lh.17Networks_LH_SomMotA_40
schafSNPX-thickness-00372-cut0025-config4.hsq 0.011494 0.017933 0.26357 thickness 0.422387820512821 thickness FALSE lh.17Networks_LH_SomMotA_41
schafSNPX-thickness-00373-cut0025-config4.hsq 0.023151 0.017741 0.091459 thickness 0.248529891304348 thickness FALSE lh.17Networks_LH_SomMotA_42
schafSNPX-thickness-00374-cut0025-config4.hsq 0.037792 0.018152 0.017181 thickness 0.0975786516853933 thickness FALSE lh.17Networks_LH_SomMotA_4
schafSNPX-thickness-00375-cut0025-config4.hsq 0.016346 0.017784 0.17738 thickness 0.348088803088803 thickness FALSE lh.17Networks_LH_SomMotA_5
schafSNPX-thickness-00376-cut0025-config4.hsq 0.024863 0.018188 0.087241 thickness 0.242577777777778 thickness FALSE lh.17Networks_LH_SomMotA_6
schafSNPX-thickness-00377-cut0025-config4.hsq 0.022359 0.017952 0.10541 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_SomMotA_7
schafSNPX-thickness-00378-cut0025-config4.hsq 0.020751 0.017848 0.11897 thickness 0.271199095022624 thickness FALSE lh.17Networks_LH_SomMotA_8
schafSNPX-thickness-00379-cut0025-config4.hsq 0.032766 0.01854 0.041953 thickness 0.162608527131783 thickness FALSE lh.17Networks_LH_SomMotA_9
schafSNPX-thickness-00380-cut0025-config4.hsq 0.031845 0.018228 0.040196 thickness 0.157015625 thickness FALSE lh.17Networks_LH_SomMotB_Aud_10
schafSNPX-thickness-00381-cut0025-config4.hsq 0.009975 0.017887 0.29087 thickness 0.450263157894737 thickness FALSE lh.17Networks_LH_SomMotB_Aud_11
schafSNPX-thickness-00382-cut0025-config4.hsq 0.063972 0.018482 0.00020292 thickness 0.00563666666666667 thickness TRUE lh.17Networks_LH_SomMotB_Aud_12
schafSNPX-thickness-00383-cut0025-config4.hsq 0.019142 0.017472 0.12875 thickness 0.284933628318584 thickness FALSE lh.17Networks_LH_SomMotB_Aud_13
schafSNPX-thickness-00384-cut0025-config4.hsq 0.015902 0.018226 0.19709 thickness 0.37046992481203 thickness FALSE lh.17Networks_LH_SomMotB_Aud_14
schafSNPX-thickness-00385-cut0025-config4.hsq 0.028223 0.01804 0.05699 thickness 0.201954225352113 thickness FALSE lh.17Networks_LH_SomMotB_Aud_1
schafSNPX-thickness-00386-cut0025-config4.hsq 0.100653 0.018932 2.7519e-08 thickness 2.29325e-06 thickness TRUE lh.17Networks_LH_SomMotB_Aud_2
schafSNPX-thickness-00387-cut0025-config4.hsq 0.010486 0.017489 0.27124 thickness 0.429177215189873 thickness FALSE lh.17Networks_LH_SomMotB_Aud_3
schafSNPX-thickness-00388-cut0025-config4.hsq 0.092261 0.019115 6.9926e-07 thickness 3.88477777777778e-05 thickness TRUE lh.17Networks_LH_SomMotB_Aud_4
schafSNPX-thickness-00389-cut0025-config4.hsq 0.056128 0.018388 0.0008936 thickness 0.0186166666666667 thickness TRUE lh.17Networks_LH_SomMotB_Aud_5
schafSNPX-thickness-00390-cut0025-config4.hsq 0.020425 0.018073 0.13044 thickness 0.286052631578947 thickness FALSE lh.17Networks_LH_SomMotB_Aud_6
schafSNPX-thickness-00391-cut0025-config4.hsq 0.042464 0.017975 0.0067552 thickness 0.0541103174603175 thickness FALSE lh.17Networks_LH_SomMotB_Aud_7
schafSNPX-thickness-00392-cut0025-config4.hsq 0.060691 0.01856 0.00047008 thickness 0.011752 thickness TRUE lh.17Networks_LH_SomMotB_Aud_8
schafSNPX-thickness-00393-cut0025-config4.hsq 0.048698 0.018372 0.003706 thickness 0.037804 thickness TRUE lh.17Networks_LH_SomMotB_Aud_9
schafSNPX-thickness-00394-cut0025-config4.hsq 1e-06 0.017239 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_10
schafSNPX-thickness-00395-cut0025-config4.hsq 0.001612 0.017732 0.46448 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_11
schafSNPX-thickness-00396-cut0025-config4.hsq 0.009159 0.017749 0.30364 thickness 0.465705521472393 thickness FALSE lh.17Networks_LH_SomMotB_Cent_1
schafSNPX-thickness-00397-cut0025-config4.hsq 0.02389 0.017752 0.084303 thickness 0.240865714285714 thickness FALSE lh.17Networks_LH_SomMotB_Cent_2
schafSNPX-thickness-00398-cut0025-config4.hsq 0.021589 0.017681 0.10488 thickness 0.26115763546798 thickness FALSE lh.17Networks_LH_SomMotB_Cent_3
schafSNPX-thickness-00399-cut0025-config4.hsq 0.001991 0.01705 0.45253 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_4
schafSNPX-thickness-00400-cut0025-config4.hsq 0.012116 0.017875 0.25064 thickness 0.412516447368421 thickness FALSE lh.17Networks_LH_SomMotB_Cent_5
schafSNPX-thickness-00401-cut0025-config4.hsq 0.007043 0.01774 0.34693 thickness 0.497421203438395 thickness FALSE lh.17Networks_LH_SomMotB_Cent_6
schafSNPX-thickness-00402-cut0025-config4.hsq 1e-06 0.017507 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_7
schafSNPX-thickness-00403-cut0025-config4.hsq 0.003925 0.017344 0.4097 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_8
schafSNPX-thickness-00404-cut0025-config4.hsq 1e-06 0.01718 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_Cent_9
schafSNPX-thickness-00405-cut0025-config4.hsq 0.0509 0.01834 0.0022492 thickness 0.03237 thickness TRUE lh.17Networks_LH_SomMotB_Ins_1
schafSNPX-thickness-00406-cut0025-config4.hsq 0.007156 0.016951 0.33024 thickness 0.48575 thickness FALSE lh.17Networks_LH_SomMotB_S2_10
schafSNPX-thickness-00407-cut0025-config4.hsq 0.0144 0.017589 0.20243 thickness 0.376263940520446 thickness FALSE lh.17Networks_LH_SomMotB_S2_11
schafSNPX-thickness-00408-cut0025-config4.hsq 0.011481 0.016651 0.23036 thickness 0.397989864864865 thickness FALSE lh.17Networks_LH_SomMotB_S2_12
schafSNPX-thickness-00409-cut0025-config4.hsq 0.002465 0.017637 0.44506 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_S2_13
schafSNPX-thickness-00410-cut0025-config4.hsq 0.021539 0.017999 0.11501 thickness 0.267615740740741 thickness FALSE lh.17Networks_LH_SomMotB_S2_1
schafSNPX-thickness-00411-cut0025-config4.hsq 0.061999 0.018689 0.00041476 thickness 0.0109147368421053 thickness TRUE lh.17Networks_LH_SomMotB_S2_2
schafSNPX-thickness-00412-cut0025-config4.hsq 0.003459 0.017017 0.41725 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_S2_3
schafSNPX-thickness-00413-cut0025-config4.hsq 1e-06 0.017227 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_S2_4
schafSNPX-thickness-00414-cut0025-config4.hsq 1e-06 0.017287 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_S2_5
schafSNPX-thickness-00415-cut0025-config4.hsq 0.071395 0.018454 2.7342e-05 thickness 0.00105161538461538 thickness TRUE lh.17Networks_LH_SomMotB_S2_6
schafSNPX-thickness-00416-cut0025-config4.hsq 0.026453 0.017644 0.06062 thickness 0.203406666666667 thickness FALSE lh.17Networks_LH_SomMotB_S2_7
schafSNPX-thickness-00417-cut0025-config4.hsq 1e-06 0.017064 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_SomMotB_S2_8
schafSNPX-thickness-00418-cut0025-config4.hsq 0.012901 0.017775 0.23336 thickness 0.397989864864865 thickness FALSE lh.17Networks_LH_SomMotB_S2_9
schafSNPX-thickness-00419-cut0025-config4.hsq 1e-06 0.017146 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_TempPar_10
schafSNPX-thickness-00420-cut0025-config4.hsq 0.00619 0.017514 0.36135 thickness 0.5 thickness FALSE lh.17Networks_LH_TempPar_11
schafSNPX-thickness-00421-cut0025-config4.hsq 0.032604 0.018203 0.035494 thickness 0.152991379310345 thickness FALSE lh.17Networks_LH_TempPar_12
schafSNPX-thickness-00422-cut0025-config4.hsq 0.001493 0.017865 0.46762 thickness 0.5 thickness FALSE lh.17Networks_LH_TempPar_13
schafSNPX-thickness-00423-cut0025-config4.hsq 1e-06 0.018034 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_TempPar_14
schafSNPX-thickness-00424-cut0025-config4.hsq 0.013577 0.018271 0.23561 thickness 0.397989864864865 thickness FALSE lh.17Networks_LH_TempPar_15
schafSNPX-thickness-00425-cut0025-config4.hsq 0.038304 0.018314 0.017603 thickness 0.0977944444444444 thickness FALSE lh.17Networks_LH_TempPar_16
schafSNPX-thickness-00426-cut0025-config4.hsq 0.021011 0.017295 0.10075 thickness 0.261010362694301 thickness FALSE lh.17Networks_LH_TempPar_1
schafSNPX-thickness-00427-cut0025-config4.hsq 0.017216 0.017717 0.16289 thickness 0.32644 thickness FALSE lh.17Networks_LH_TempPar_2
schafSNPX-thickness-00428-cut0025-config4.hsq 0.053241 0.01867 0.0022174 thickness 0.03237 thickness TRUE lh.17Networks_LH_TempPar_3
schafSNPX-thickness-00429-cut0025-config4.hsq 0.038609 0.018332 0.017369 thickness 0.0975786516853933 thickness FALSE lh.17Networks_LH_TempPar_4
schafSNPX-thickness-00430-cut0025-config4.hsq 0.000501 0.0176 0.48882 thickness 0.5 thickness FALSE lh.17Networks_LH_TempPar_5
schafSNPX-thickness-00431-cut0025-config4.hsq 0.016662 0.018045 0.18031 thickness 0.348088803088803 thickness FALSE lh.17Networks_LH_TempPar_6
schafSNPX-thickness-00432-cut0025-config4.hsq 0.02527 0.017429 0.06378 thickness 0.20843137254902 thickness FALSE lh.17Networks_LH_TempPar_7
schafSNPX-thickness-00433-cut0025-config4.hsq 0.069403 0.018484 4.7791e-05 thickness 0.00159303333333333 thickness TRUE lh.17Networks_LH_TempPar_8
schafSNPX-thickness-00434-cut0025-config4.hsq 0.024395 0.017791 0.080305 thickness 0.232095375722543 thickness FALSE lh.17Networks_LH_TempPar_9
schafSNPX-thickness-00435-cut0025-config4.hsq 0.046322 0.018528 0.0062854 thickness 0.0523783333333333 thickness FALSE lh.17Networks_LH_VisCent_ExStr_10
schafSNPX-thickness-00436-cut0025-config4.hsq 0.05301 0.018569 0.0019795 thickness 0.03237 thickness TRUE lh.17Networks_LH_VisCent_ExStr_11
schafSNPX-thickness-00437-cut0025-config4.hsq 0.006767 0.017285 0.34499 thickness 0.497103746397695 thickness FALSE lh.17Networks_LH_VisCent_ExStr_12
schafSNPX-thickness-00438-cut0025-config4.hsq 0.000393 0.017277 0.49088 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_13
schafSNPX-thickness-00439-cut0025-config4.hsq 0.008144 0.017849 0.32633 thickness 0.482736686390533 thickness FALSE lh.17Networks_LH_VisCent_ExStr_14
schafSNPX-thickness-00440-cut0025-config4.hsq 1e-06 0.017694 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_15
schafSNPX-thickness-00441-cut0025-config4.hsq 0.00239 0.017717 0.44725 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_16
schafSNPX-thickness-00442-cut0025-config4.hsq 0.028122 0.018445 0.068312 thickness 0.214817610062893 thickness FALSE lh.17Networks_LH_VisCent_ExStr_17
schafSNPX-thickness-00443-cut0025-config4.hsq 0.018325 0.017486 0.13932 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_VisCent_ExStr_18
schafSNPX-thickness-00444-cut0025-config4.hsq 0.017682 0.017839 0.15948 thickness 0.322834008097166 thickness FALSE lh.17Networks_LH_VisCent_ExStr_19
schafSNPX-thickness-00445-cut0025-config4.hsq 1e-06 0.017387 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_1
schafSNPX-thickness-00446-cut0025-config4.hsq 0.020342 0.017566 0.11561 thickness 0.267615740740741 thickness FALSE lh.17Networks_LH_VisCent_ExStr_20
schafSNPX-thickness-00447-cut0025-config4.hsq 0.007891 0.017918 0.3328 thickness 0.487976539589443 thickness FALSE lh.17Networks_LH_VisCent_ExStr_21
schafSNPX-thickness-00448-cut0025-config4.hsq 0.027129 0.018229 0.069154 thickness 0.21610625 thickness FALSE lh.17Networks_LH_VisCent_ExStr_22
schafSNPX-thickness-00449-cut0025-config4.hsq 0.014702 0.017704 0.20125 thickness 0.375466417910448 thickness FALSE lh.17Networks_LH_VisCent_ExStr_23
schafSNPX-thickness-00450-cut0025-config4.hsq 0.02545 0.017402 0.061831 thickness 0.204644736842105 thickness FALSE lh.17Networks_LH_VisCent_ExStr_24
schafSNPX-thickness-00451-cut0025-config4.hsq 1e-06 0.017231 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_25
schafSNPX-thickness-00452-cut0025-config4.hsq 0.004239 0.017398 0.40309 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_26
schafSNPX-thickness-00453-cut0025-config4.hsq 1e-06 0.017268 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_27
schafSNPX-thickness-00454-cut0025-config4.hsq 0.016919 0.01779 0.16847 thickness 0.335597609561753 thickness FALSE lh.17Networks_LH_VisCent_ExStr_28
schafSNPX-thickness-00455-cut0025-config4.hsq 1e-06 0.017646 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisCent_ExStr_29
schafSNPX-thickness-00456-cut0025-config4.hsq 0.013762 0.017435 0.20925 thickness 0.381843065693431 thickness FALSE lh.17Networks_LH_VisCent_ExStr_2
schafSNPX-thickness-00457-cut0025-config4.hsq 0.038595 0.018356 0.017219 thickness 0.0975786516853933 thickness FALSE lh.17Networks_LH_VisCent_ExStr_30
schafSNPX-thickness-00458-cut0025-config4.hsq 0.035681 0.017899 0.019013 thickness 0.10333152173913 thickness FALSE lh.17Networks_LH_VisCent_ExStr_3
schafSNPX-thickness-00459-cut0025-config4.hsq 0.040636 0.018098 0.010849 thickness 0.073304054054054 thickness FALSE lh.17Networks_LH_VisCent_ExStr_4
schafSNPX-thickness-00460-cut0025-config4.hsq 0.018853 0.017754 0.14092 thickness 0.296281512605042 thickness FALSE lh.17Networks_LH_VisCent_ExStr_5
schafSNPX-thickness-00461-cut0025-config4.hsq 0.091112 0.018501 8.0317e-08 thickness 5.73692857142857e-06 thickness TRUE lh.17Networks_LH_VisCent_ExStr_6
schafSNPX-thickness-00462-cut0025-config4.hsq 0.033548 0.018379 0.03444 thickness 0.149739130434783 thickness FALSE lh.17Networks_LH_VisCent_ExStr_7
schafSNPX-thickness-00463-cut0025-config4.hsq 0.012278 0.017979 0.25081 thickness 0.412516447368421 thickness FALSE lh.17Networks_LH_VisCent_ExStr_8
schafSNPX-thickness-00464-cut0025-config4.hsq 0.04388 0.018301 0.0075221 thickness 0.05876640625 thickness FALSE lh.17Networks_LH_VisCent_ExStr_9
schafSNPX-thickness-00465-cut0025-config4.hsq 0.011791 0.017848 0.25624 thickness 0.419478827361564 thickness FALSE lh.17Networks_LH_VisCent_Striate_1
schafSNPX-thickness-00466-cut0025-config4.hsq 0.03416 0.018223 0.030148 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_VisCent_Striate_2
schafSNPX-thickness-00467-cut0025-config4.hsq 0.04239 0.018222 0.0090382 thickness 0.0629701388888889 thickness FALSE lh.17Networks_LH_VisCent_Striate_3
schafSNPX-thickness-00468-cut0025-config4.hsq 0.031348 0.01779 0.034389 thickness 0.149739130434783 thickness FALSE lh.17Networks_LH_VisCent_Striate_4
schafSNPX-thickness-00469-cut0025-config4.hsq 0.065485 0.018732 0.00019598 thickness 0.00563666666666667 thickness TRUE lh.17Networks_LH_VisPeri_ExStrInf_10
schafSNPX-thickness-00470-cut0025-config4.hsq 0.032521 0.017816 0.029236 thickness 0.141472727272727 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_1
schafSNPX-thickness-00471-cut0025-config4.hsq 0.038918 0.01805 0.013351 thickness 0.0866948051948052 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_2
schafSNPX-thickness-00472-cut0025-config4.hsq 0.043992 0.018454 0.0081272 thickness 0.0602176470588235 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_3
schafSNPX-thickness-00473-cut0025-config4.hsq 0.101462 0.019017 2.4851e-08 thickness 2.29325e-06 thickness TRUE lh.17Networks_LH_VisPeri_ExStrInf_4
schafSNPX-thickness-00474-cut0025-config4.hsq 0.001934 0.018357 0.46054 thickness 0.5 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_5
schafSNPX-thickness-00475-cut0025-config4.hsq 0.023581 0.018245 0.10068 thickness 0.261010362694301 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_6
schafSNPX-thickness-00476-cut0025-config4.hsq 0.030148 0.018144 0.047635 thickness 0.177742537313433 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_7
schafSNPX-thickness-00477-cut0025-config4.hsq 0.0463 0.018317 0.0051557 thickness 0.04687 thickness TRUE lh.17Networks_LH_VisPeri_ExStrInf_8
schafSNPX-thickness-00478-cut0025-config4.hsq 0.047319 0.018678 0.006282 thickness 0.0523783333333333 thickness FALSE lh.17Networks_LH_VisPeri_ExStrInf_9
schafSNPX-thickness-00479-cut0025-config4.hsq 0.014881 0.018326 0.21651 thickness 0.390812274368231 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_10
schafSNPX-thickness-00480-cut0025-config4.hsq 1e-06 0.017752 0.5 thickness 0.5 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_11
schafSNPX-thickness-00481-cut0025-config4.hsq 0.030182 0.018103 0.045965 thickness 0.174109848484848 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_12
schafSNPX-thickness-00482-cut0025-config4.hsq 0.002641 0.017258 0.43853 thickness 0.5 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_1
schafSNPX-thickness-00483-cut0025-config4.hsq 0.009162 0.018035 0.30995 thickness 0.470357142857143 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_2
schafSNPX-thickness-00484-cut0025-config4.hsq 0.00701 0.017322 0.34029 thickness 0.49436231884058 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_3
schafSNPX-thickness-00485-cut0025-config4.hsq 0.032526 0.018256 0.036917 thickness 0.155113445378151 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_4
schafSNPX-thickness-00486-cut0025-config4.hsq 0.050601 0.018371 0.0025225 thickness 0.0336355263157895 thickness TRUE lh.17Networks_LH_VisPeri_ExStrSup_5
schafSNPX-thickness-00487-cut0025-config4.hsq 0.048673 0.018436 0.0039022 thickness 0.038256862745098 thickness TRUE lh.17Networks_LH_VisPeri_ExStrSup_6
schafSNPX-thickness-00488-cut0025-config4.hsq 0.025765 0.018214 0.079756 thickness 0.231848837209302 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_7
schafSNPX-thickness-00489-cut0025-config4.hsq 0.015334 0.017878 0.19598 thickness 0.36977358490566 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_8
schafSNPX-thickness-00490-cut0025-config4.hsq 0.013638 0.017708 0.21912 thickness 0.391872791519435 thickness FALSE lh.17Networks_LH_VisPeri_ExStrSup_9
schafSNPX-thickness-00491-cut0025-config4.hsq 0.018043 0.017494 0.14353 thickness 0.29844398340249 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_10
schafSNPX-thickness-00492-cut0025-config4.hsq 0.011982 0.01721 0.23513 thickness 0.397989864864865 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_1
schafSNPX-thickness-00493-cut0025-config4.hsq 0.02728 0.017873 0.059796 thickness 0.203406666666667 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_2
schafSNPX-thickness-00494-cut0025-config4.hsq 0.014713 0.017716 0.20069 thickness 0.375466417910448 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_3
schafSNPX-thickness-00495-cut0025-config4.hsq 0.052745 0.01827 0.001434 thickness 0.0265555555555556 thickness TRUE lh.17Networks_LH_VisPeri_StriCal_4
schafSNPX-thickness-00496-cut0025-config4.hsq 0.011897 0.018002 0.25756 thickness 0.419478827361564 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_5
schafSNPX-thickness-00497-cut0025-config4.hsq 0.005376 0.017188 0.37466 thickness 0.5 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_6
schafSNPX-thickness-00498-cut0025-config4.hsq 0.026973 0.01779 0.059771 thickness 0.203406666666667 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_7
schafSNPX-thickness-00499-cut0025-config4.hsq 0.035455 0.017938 0.020626 thickness 0.108557894736842 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_8
schafSNPX-thickness-00500-cut0025-config4.hsq 0.013687 0.017719 0.2184 thickness 0.391872791519435 thickness FALSE lh.17Networks_LH_VisPeri_StriCal_9
